tt0320387;movie;Rób swoje, ryzyko jest twoje;Rób swoje, ryzyko jest twoje;0;2002;\N;95;Comedy;3.2;210
tt0320390;movie;S2pid Luv;S2pid Luv;0;2002;\N;90;Comedy,Music,Romance;7.4;20
tt0320410;movie;Sangre;Sangre;0;2003;\N;124;Drama;7.7;20
tt0320413;movie;Santa Smokes;Santa Smokes;0;2002;\N;85;Comedy,Drama;7.1;21
tt0320422;movie;Saved by the Belles;Saved by the Belles;0;2003;\N;90;Comedy,Drama;4.2;121
tt0320435;movie;Secretul reginei Cleopatra;Secretul reginei Cleopatra;0;2002;\N;\N;\N;8.2;7
tt0320453;movie;Sharja To Sharja;Sharja To Sharja;0;2001;\N;\N;Action,Comedy,Drama;4.9;168
tt0320483;movie;Snake Island;Snake Island;0;2002;\N;90;Action,Adventure,Comedy;3.3;822
tt0320507;movie;Southern Hospitality;Southern Hospitality;0;2002;\N;94;Action,Drama,Romance;6.0;8
tt0320512;movie;The Smashing Machine;The Smashing Machine;0;2002;\N;93;Documentary,Sport;7.7;1746
tt0320520;movie;Sravu;Sravu;0;2001;\N;\N;\N;5.9;11
tt0320530;movie;Staroverii;Staroverii;0;2002;\N;\N;Documentary;7.0;7
tt0320545;movie;My Brother Jack;My Brother Jack;0;2004;\N;82;Comedy,Thriller;5.1;25
tt0320553;movie;Swatters;Swatters;0;2002;\N;\N;\N;7.6;18
tt0320556;movie;Swargavaathil;Swargavaathil;0;2001;\N;\N;\N
tt0320558;movie;El séptimo arcángel;El séptimo arcángel;0;2003;\N;92;Drama,Mystery,Thriller;6.4;96
tt0320570;movie;Tancul;Tancul;0;2003;\N;67;Comedy;6.1;36
tt0320574;movie;Tatarin;Tatarin;0;2001;\N;101;Drama,Romance;6.3;34
tt0320597;movie;Terror at Tate Manor;Terror at Tate Manor;0;2002;\N;\N;Action,Sci-Fi,Thriller;1.9;272
tt0320626;movie;Through the Looking Glass;Through the Looking Glass;0;2006;\N;82;Horror,Mystery,Thriller;5.2;68
tt0320641;movie;Tokyo X Erotica;Tôkyô X erotika: Shibireru kairaku;1;2001;\N;77;Adult;4.9;211
tt0320661;movie;Kingdom of Heaven;Kingdom of Heaven;0;2005;\N;144;Action,Adventure,Drama;7.2;283015
tt0320664;movie;Tsvetushchiy kholm sredi pustogo polya;Tsvetushchiy kholm sredi pustogo polya;0;2001;\N;\N;\N
tt0320665;movie;Tu, cea mai sfânta dintre toate;Tu, cea mai sfânta dintre toate;0;2002;\N;52;Documentary;7.0;7
tt0320667;movie;Turnul din Pisa;Turnul din Pisa;0;2002;\N;96;Drama;6.8;58
tt0320668;movie;Two Days;Two Days;0;2003;\N;87;Comedy,Drama;6.2;960
tt0320671;movie;The Dark Night;Tyomnaya noch;0;2001;\N;98;Drama,War;7.0;115
tt0320689;movie;Uncle Frank;Uncle Frank;0;2002;\N;\N;Documentary;8.5;54
tt0320691;movie;Underworld;Underworld;0;2003;\N;121;Action,Fantasy,Thriller;7.0;265828
tt0320693;movie;Purely Coincidental;Une pure coïncidence;0;2002;\N;92;Comedy,Documentary;6.8;78
tt0320704;movie;Uyaragalil;Uyaragalil;0;2001;\N;\N;\N
tt0320713;movie;Vatos;Vatos;0;2002;\N;99;Action,Crime;4.5;79
tt0320730;movie;Vezhambal;Vezhambal;0;2001;\N;\N;\N
tt0320731;movie;Life Like a Movie;Viata ca un film;0;2002;\N;\N;Documentary
tt0320739;movie;Vixen Highway;Vixen Highway;0;2001;\N;70;\N;4.9;20
tt0320751;movie;Warrior;Warrior;0;2002;\N;97;Action,Adventure,Fantasy;3.7;221
tt0320760;movie;When Voices Rise...;When Voices Rise...;0;2002;\N;74;Documentary;8.2;8
tt0320763;movie;Who Are You?;Who Are You?;0;2002;\N;103;Comedy,Romance;6.2;290
tt0320795;movie;Headnoise;Zvenenje v glavi;0;2002;\N;90;Thriller;6.7;154
tt0320869;movie;Hollywood at Your Feet: The Story of the Chinese Theatre Footprints;Hollywood at Your Feet: The Story of the Chinese Theatre Footprints;0;2000;\N;91;Documentary;2.2;131
tt0321040;movie;Ziti hui mie;Ziti hui mie;0;2001;\N;60;\N;7.5;15
tt0321052;movie;5 Guns West;5 Guns West;0;2002;\N;\N;\N
tt0321058;movie;90 Miles;90 Miles;0;2001;\N;75;Documentary;7.3;23
tt0321067;movie;Ab Ke Baras;Ab Ke Baras;0;2002;\N;\N;Action,Romance,Thriller;3.4;219
tt0321071;movie;Achaneyanenikkishtam;Achaneyanenikkishtam;0;2001;\N;\N;Comedy,Drama;4.8;80
tt0321097;movie;Affaire(s) à suivre...;Affaire(s) à suivre...;0;2002;\N;55;\N;6.1;10
tt0321107;movie;Agnipushpam;Agnipushpam;1;2001;\N;\N;Adult
tt0321108;movie;Agniputhri;Agniputhri;0;2001;\N;\N;\N
tt0321127;movie;All About Reinalda;All About Reinalda;0;2002;\N;108;\N
tt0321133;movie;All God's Creatures;All God's Creatures;0;2002;\N;\N;Thriller;7.7;12
tt0321150;movie;All the Love You Cannes!;All the Love You Cannes!;0;2002;\N;108;Comedy,Documentary;6.5;351
tt0321175;movie;The Impatient Alchemist;El alquimista impaciente;0;2002;\N;111;Crime,Mystery,Thriller;6.0;396
tt0321177;movie;Altyn Kyrghol;Altyn Kyrghol;0;2002;\N;80;Drama;7.0;52
tt0321181;movie;Am Rande der Arena;Am Rande der Arena;0;2001;\N;83;\N
tt0321249;movie;The Antman;The Antman;0;2002;\N;94;Comedy,Horror,Sci-Fi;4.9;134
tt0321256;movie;Aoi Misaki wa yoru mieru;Aoi Misaki wa yoru mieru;0;2002;\N;70;Fantasy,Romance,Thriller
tt0321264;movie;April;Aprel;0;2002;\N;105;Crime,Drama;6.1;143
tt0321265;movie;Après la pluie, le beau temps;Après la pluie, le beau temps;0;2003;\N;92;\N;3.9;27
tt0321305;movie;Killers on Holiday;Assassini dei giorni di festa;0;2002;\N;95;Comedy;7.0;74
tt0321310;movie;Detained;Asurot;0;2001;\N;75;Documentary;8.6;20
tt0321321;movie;Attitude;Attitude;0;2003;\N;100;Drama;8.1;20
tt0321364;movie;Bajar es lo peor;Bajar es lo peor;0;2002;\N;84;Drama;5.3;10
tt0321376;movie;Cuban Rafters;Balseros;0;2002;\N;120;Documentary;7.1;601
tt0321389;movie;Bharthavudyogam;Bharthavudyogam;0;2001;\N;\N;Comedy,Drama;3.2;27
tt0321436;movie;Bibi Blocksberg;Bibi Blocksberg;0;2002;\N;102;Comedy,Family,Fantasy;5.2;885
tt0321438;movie;A Bibo Reader;Bibó breviarium;0;2002;\N;69;Documentary;8.3;19
tt0321440;movie;Welcome to the Roses;Bienvenue chez les Rozes;0;2003;\N;90;Comedy;6.1;1075
tt0321442;movie;The Big Empty;The Big Empty;0;2003;\N;94;Comedy,Drama,Mystery;6.0;4028
tt0321454;movie;Biografi;Biografi;0;2001;\N;75;Documentary
tt0321463;movie;Bloodbrothers;Blodsbröder;0;2005;\N;90;Crime,Drama;2.8;390
tt0321473;movie;Blueprint;Blueprint;0;2003;\N;108;Drama,Sci-Fi;5.6;868
tt0321494;movie;Bollywood Queen;Bollywood Queen;0;2002;\N;89;Musical,Romance;4.6;490
tt0321505;movie;Speck;Speck;0;2002;\N;79;Crime,Horror,Mystery;3.5;260
tt0321513;movie;Boy Ecury;Boy Ecury;0;2003;\N;90;Biography,Drama,Thriller;6.8;66
tt0321518;movie;The Magic Box;La boîte magique;0;2002;\N;94;Drama;7.1;61
tt0321566;movie;Bájecná show;Bájecná show;0;2002;\N;72;Animation,Family,Musical;6.1;31
tt0321626;movie;Centipede!;Centipede!;0;2004;\N;93;Adventure,Horror,Sci-Fi;3.0;427
tt0321639;movie;Check Mate;Check Mate;0;2002;\N;\N;\N;8.5;8
tt0321640;movie;Cheeky;Cheeky;0;2003;\N;95;Comedy,Drama;5.8;215
tt0321641;movie;Chekhov's Motifs;Chekhovskie motivy;0;2002;\N;120;Comedy;6.9;344
tt0321649;movie;Gore from Outer Space;Chi wo sû uchû;0;2001;\N;85;Comedy,Horror,Sci-Fi;5.3;107
tt0321650;movie;Chi?;Chi?;0;2001;\N;\N;\N
tt0321654;movie;Chicken Heart;Chicken Heart;0;2002;\N;105;\N;6.6;135
tt0321670;movie;Chithrathoonukal;Chithrathoonukal;0;2001;\N;\N;\N
tt0321672;movie;Choka!;Choka!;0;2001;\N;46;Documentary
tt0321722;movie;Clon;Clon;0;2005;\N;95;Drama,Sci-Fi,Thriller;5.9;20
tt0321733;movie;Coastal Life;Å seile sin egen sjø;0;2002;\N;94;Documentary;5.9;54
tt0321781;movie;Cremaster 3;Cremaster 3;0;2002;\N;182;Drama,Fantasy;7.0;1446
tt0321858;movie;30 Days;30 Days;0;2006;\N;93;Drama,Sport;3.8;187
tt0321862;movie;The Southern Cross;La cruz del sur;0;2003;\N;87;Drama;6.2;53
tt0321869;movie;Culture Jam: Hijacking Commercial Culture;Culture Jam: Hijacking Commercial Culture;0;2001;\N;57;\N;7.2;41
tt0321871;movie;El cumple;El cumple;0;2002;\N;80;Drama;6.6;61
tt0321941;movie;A Day in a Life;A Day in a Life;0;2000;\N;94;Comedy,Drama;6.5;41
tt0321942;movie;Sha shou jia ni;Sha shou jia ni;0;2001;\N;98;\N;5.3;7
tt0321959;movie;Death Game;Death Game;0;2001;\N;95;Action,Drama,Thriller;4.2;87
tt0321997;movie;Detention;Detention;0;2003;\N;98;Action,Drama,Thriller;4.1;2353
tt0322004;movie;Devdas;Devdas;0;2002;\N;140;Drama,Romance;7.3;97
tt0322005;movie;The Deviants;The Deviants;0;2004;\N;80;Comedy,Romance;5.1;302
tt0322012;movie;Diamonds and Rust;Diamonds and Rust;0;2000;\N;75;Documentary;8.9;61
tt0322023;movie;Die, Mommie, Die!;Die, Mommie, Die!;0;2003;\N;90;Comedy;6.4;2054
tt0322051;movie;Dog Nights;Dog Nights;0;2003;\N;87;\N
tt0322078;movie;Download This;Download This;0;2002;\N;\N;\N;6.5;13
tt0322082;movie;The Red Knight;Rencontre avec le dragon;0;2003;\N;109;Drama;4.5;315
tt0322104;movie;Dig or Die;Dulheoya sanda;0;2002;\N;\N;Comedy,Crime;3.4;24
tt0322113;movie;Dupe Dupe Dupe;Dupe Dupe Dupe;0;2001;\N;120;\N;5.0;6
tt0322120;movie;E=mc2;E=mc2;0;2002;\N;93;Action,Comedy;5.4;1784
tt0322125;movie;Sleepwalkers;Ébrenjárók;0;2002;\N;102;Drama,Mystery;6.7;155
tt0322126;movie;Ecce Homo;Ecce Homo;0;2001;\N;50;Documentary
tt0322135;movie;Ee Nadu Innale Vare;Ee Nadu Innale Vare;0;2001;\N;\N;\N;2.1;9
tt0322169;movie;Under the Gun;The Employee of the Month;0;2002;\N;80;Drama;5.8;35
tt0322172;movie;En mon absence;En mon absence;0;2001;\N;45;\N
tt0322177;movie;The Boy Who Wanted to Be a Bear;Drengen der ville gøre det umulige;0;2002;\N;75;Animation,Family;6.9;444
tt0322179;movie;Ein Engel bleibt selten allein;Ein Engel bleibt selten allein;0;2001;\N;\N;\N
tt0322182;movie;Ente Swarnam;Ente Swarnam;0;2001;\N;\N;\N
tt0322189;movie;Bonus;Efapax;0;2001;\N;85;Comedy;6.3;777
tt0322194;movie;Estadio Nacional;Estadio Nacional;0;2003;\N;90;Documentary;7.8;56
tt0322196;movie;Etfarag ya salam;Etfarag ya salam;0;2001;\N;\N;Comedy;5.5;68
tt0322225;movie;An Eye for Detail;An Eye for Detail;0;2002;\N;\N;\N
tt0322232;movie;Electrical Girl;Fat din chiu giu wa;0;2001;\N;90;Comedy,Fantasy,Romance;5.3;104
tt0322241;movie;Fallen Angels;Fallen Angels;0;2002;\N;97;Horror,Thriller;4.0;302
tt0322242;movie;Falling. In Love;Falling. In Love;0;2002;\N;\N;Romance;7.9;15
tt0322251;movie;Fares daher el-kheir;Fares daher el-kheir;0;2001;\N;\N;Drama;4.8;8
tt0322258;movie;Fase;Fase;0;2002;\N;57;Music;6.2;40
tt0322259;movie;2 Fast 2 Furious;2 Fast 2 Furious;0;2003;\N;107;Action,Crime,Thriller;5.9;269269
tt0322262;movie;15.35: spoor 1;15.35: spoor 1;0;2003;\N;74;Drama;6.1;80
tt0322266;movie;De fee;De fee;0;2000;\N;\N;\N
tt0322279;movie;Marie's Sons;Les fils de Marie;0;2002;\N;100;Drama;5.7;58
tt0322286;movie;Five Lines;Five Lines;0;2001;\N;110;Drama;6.9;18
tt0322289;movie;The Flower of Evil;La fleur du mal;0;2003;\N;104;Drama,Thriller;6.4;3263
tt0322298;movie;The Bottom of the Sea;El fondo del mar;0;2003;\N;92;Drama,Thriller;6.7;1293
tt0322304;movie;Footprints;Footprints;0;2002;\N;\N;\N;3.8;14
tt0322309;movie;El forastero;El forastero;0;2002;\N;100;Comedy,Drama,Sci-Fi;4.4;20
tt0322315;movie;Fort Kochi;Fort Kochi;0;2001;\N;\N;Action,Thriller
tt0322330;movie;Freaky Friday;Freaky Friday;0;2003;\N;97;Comedy,Family,Fantasy;6.3;135498
tt0322332;movie;Freedom's Fury;Freedom's Fury;0;2006;\N;90;Documentary,Sport;7.7;590
tt0322333;movie;Freestyle;Freestyle;0;2002;\N;85;Drama
tt0322337;movie;Friends in High Places;Friends in High Places;0;2001;\N;83;Documentary;7.1;29
tt0322346;movie;El fuego y el soñador;El fuego y el soñador;0;2005;\N;115;Drama;7.6;6
tt0322350;movie;White Smoke;Fumata blanca;0;2002;\N;113;\N;5.4;54
tt0322365;movie;Gangster Party;Gangster Party;0;2002;\N;89;Crime,Drama;4.6;48
tt0322373;movie;El gauchito Gil: La sangre inocente;El gauchito Gil: La sangre inocente;0;2006;\N;\N;\N;7.1;20
tt0322395;movie;Germán;Germán;0;2005;\N;85;Documentary;7.9;14
tt0322403;movie;Getting the Dirt on Trish;Getting the Dirt on Trish;0;2001;\N;82;\N;5.6;8
tt0322420;movie;Life Is a Miracle;Zivot je cudo;0;2004;\N;155;Comedy,Drama,Music;7.5;12869
tt0322423;movie;Louder Than Bombs;Glosniej od bomb;0;2001;\N;87;Comedy,Drama,Romance;6.7;321
tt0322445;movie;Graduating Peter;Graduating Peter;0;2001;\N;75;Documentary;7.6;66
tt0322479;movie;Hafar al bahr;Hafar al bahr;0;2001;\N;\N;\N;1.5;10
tt0322501;movie;Hari ng selda: Anak ni Baby Ama 2;Hari ng selda: Anak ni Baby Ama 2;0;2002;\N;120;Action;7.9;37
tt0322522;movie;Convention;Convention;0;2008;\N;\N;\N;8.0;10
tt0322545;movie;Berlin Blues;Herr Lehmann;0;2003;\N;105;Comedy,Drama;7.1;7267
tt0322549;movie;Hidden Agenda;Hidden Agenda;0;2002;\N;94;Action;6.3;40
tt0322551;movie;Hide;Hide;0;2000;\N;\N;\N
tt0322589;movie;Honey;Honey;0;2003;\N;94;Drama,Music,Romance;5.3;45531
tt0322590;movie;Honey Baby;Honey Baby;0;2004;\N;105;Drama,Romance;5.7;367
tt0322621;movie;DJ Hound Dog;Hey DJ;0;2003;\N;86;Comedy,Drama,Music;6.3;1145
tt0322629;movie;Two Summers;Houve uma Vez Dois Verões;0;2002;\N;75;Comedy,Romance;7.1;758
tt0322635;movie;Hugo;Hugo;0;2000;\N;\N;\N;7.5;12
tt0322645;movie;Inuyasha the Movie: Affections Touching Across Time;Inuyasha - Toki wo koeru omoi;0;2001;\N;100;Action,Adventure,Animation;7.2;2569
tt0322650;movie;Mama Africa;Mama Africa: Growing Up Urban;0;2002;\N;78;Drama;6.7;56
tt0322651;movie;Dream Warrior;Dream Warrior;0;2003;\N;95;Action,Sci-Fi;3.6;530
tt0322653;movie;Mere Yaar Ki Shaadi Hai;Mere Yaar Ki Shaadi Hai;0;2002;\N;158;Comedy,Drama,Romance;5.4;2209
tt0322659;movie;Northfork;Northfork;0;2003;\N;103;Drama,Fantasy;6.2;5441
tt0322665;movie;Der Sohn;Der Sohn;0;2002;\N;70;\N
tt0322674;movie;Twin Sisters;De Tweeling;0;2002;\N;137;Drama,Romance,War;7.4;6647
tt0322692;movie;Los desconocidos;Los desconocidos;0;2001;\N;65;\N
tt0322693;movie;Gangstacity;Gangstacity;0;2001;\N;70;Comedy;9.3;7
tt0322700;movie;I Love Your Work;I Love Your Work;0;2003;\N;111;Drama,Mystery;5.1;1892
tt0322722;movie;Im Westen ging die Sonne auf;Im Westen ging die Sonne auf;0;2002;\N;90;Documentary;7.6;21
tt0322725;movie;The Embalmer;L'imbalsamatore;0;2002;\N;100;Drama,Romance;7.0;2664
tt0322731;movie;Impulses;Impulsos;0;2002;\N;91;Thriller;4.6;116
tt0322738;movie;In a Way;In a Way;0;2000;\N;\N;\N
tt0322778;movie;El investigador de cuidades;El investigador de cuidades;0;2003;\N;\N;\N
tt0322781;movie;Invitation to a Suicide;Invitation to a Suicide;0;2004;\N;85;Comedy;6.7;94
tt0322783;movie;Isla;Isla;0;2001;\N;\N;Documentary
tt0322787;movie;True Stories;Istinnye proishestviya;0;2002;\N;75;Comedy;6.3;23
tt0322788;movie;Ishtam;Ishtam;0;2001;\N;110;Comedy,Drama,Romance;6.9;413
tt0322795;movie;Life Is Wonderful, Isn't It?;Life Is Wonderful, Isn't It?;0;2001;\N;\N;Documentary;8.8;7
tt0322802;movie;Jackass: The Movie;Jackass: The Movie;0;2002;\N;85;Action,Comedy,Documentary;6.6;92100
tt0322807;movie;Strawberries in the Supermarket;Jagoda u supermarketu;0;2003;\N;83;Action,Adventure,Comedy;6.4;2058
tt0322820;movie;Jane Goodall's Wild Chimpanzees;Jane Goodall's Wild Chimpanzees;0;2002;\N;\N;Documentary;7.6;121
tt0322824;movie;Japón;Japón;0;2002;\N;130;Drama;6.9;3643
tt0322830;movie;Eros Therapy;Je suis votre homme;0;2004;\N;106;Comedy;6.0;185
tt0322852;movie;Jinx'd;Jinx'd;0;2000;\N;90;Comedy;2.4;57
tt0322884;movie;Musical Chairs;El juego de la silla;0;2002;\N;93;Comedy;6.6;171
tt0322896;movie;Jutro bedzie niebo;Jutro bedzie niebo;0;2001;\N;77;Drama;6.2;189
tt0322903;movie;Kaadambari;Kaadambari;0;2001;\N;\N;\N
tt0322934;movie;Kathakan;Kathakan;0;2001;\N;\N;\N
tt0322936;movie;Kehtaa Hai Dil Baar Baar;Kehtaa Hai Dil Baar Baar;0;2002;\N;119;Comedy,Drama,Romance;4.7;194
tt0322970;movie;Kinnaram Cholli Cholli;Kinnaram Cholli Cholli;0;2001;\N;\N;Romance;6.4;8
tt0322987;movie;Kontorstid;Kontorstid;0;2003;\N;106;Comedy,Drama;4.5;234
tt0322988;movie;The Kopeck;Kopeyka;0;2002;\N;115;Comedy;6.9;430
tt0322991;movie;Krai Thong;Krai Thong;0;2001;\N;92;Action,Fantasy,Horror;4.5;82
tt0322999;movie;Ze film;Ze film;0;2005;\N;105;Comedy;5.4;274
tt0323001;movie;Kung Fu Master;Kung Fu Master;0;2005;\N;200;Action;6.5;66
tt0323008;movie;L'Chayim, Comrade Stalin;L'Chayim, Comrade Stalin;0;2002;\N;93;Documentary;6.9;20
tt0323013;movie;Lakshya;Lakshya;0;2004;\N;186;Action,Drama,Romance;7.9;23043
tt0323019;movie;Las Bragas;Las Bragas;0;2000;\N;\N;\N
tt0323024;movie;Lasyam;Lasyam;0;2001;\N;\N;\N
tt0323033;movie;Laws of Attraction;Laws of Attraction;0;2004;\N;90;Comedy,Romance;5.8;23287
tt0323050;movie;Levelland;Levelland;0;2003;\N;107;Drama;5.0;156
tt0323084;movie;Bit by Bit;Livet i 8 bitar;0;2002;\N;85;Comedy;4.8;877
tt0323086;movie;Living in Hope;Living in Hope;0;2002;\N;84;Comedy;5.0;70
tt0323096;movie;Loca de amor;Loca de amor;0;2000;\N;\N;\N;7.0;25
tt0323099;movie;La loma... no todo es lo que aparenta;La loma... no todo es lo que aparenta;0;2007;\N;85;Drama;3.5;16
tt0323103;movie;Long Life, Happiness & Prosperity;Long Life, Happiness & Prosperity;0;2002;\N;90;Comedy,Drama,Family;6.6;583
tt0323113;movie;Lotto Lizards;Lotto Lizards;0;2000;\N;\N;\N;3.5;7
tt0323114;movie;Louli;Louli;0;2001;\N;\N;\N
tt0323120;movie;Loving Annabelle;Loving Annabelle;0;2006;\N;77;Drama,Romance;6.3;12673
tt0323122;movie;Luca vive;Luca vive;0;2002;\N;111;Drama,Musical;3.6;53
tt0323124;movie;Lucky Day;Lucky Day;0;2002;\N;\N;Comedy;7.3;21
tt0323144;movie;Magia;Magia;0;2000;\N;\N;\N;5.9;9
tt0323155;movie;Graduation Night;Truth and Dare;0;2003;\N;84;Comedy;5.0;67
tt0323162;movie;Malavika;Malavika;0;2001;\N;\N;\N
tt0323165;movie;Los malditos caminos;Los malditos caminos;0;2002;\N;192;Documentary;8.2;6
tt0323168;movie;Maestres do Mamulengo, o el Teatro do Riso;Maestres do Mamulengo, o el Teatro do Riso;0;2001;\N;\N;Documentary;8.6;15
tt0323177;movie;A Man Like Me;Maður eins og ég;0;2002;\N;90;Comedy,Drama,Romance;5.7;159
tt0323246;movie;Midnight Mass;Midnight Mass;0;2003;\N;98;Horror;2.5;453
tt0323248;movie;A Midsummer Night's Rave;A Midsummer Night's Rave;0;2002;\N;85;Drama;5.0;521
tt0323255;movie;The Apple of Discord;To milo tis eridos;0;2000;\N;100;Comedy,Drama,Romance;3.1;10
tt0323261;movie;Minimal Knowledge;Minimal Knowledge;0;2002;\N;94;Drama,Thriller;5.0;118
tt0323265;movie;Miss Rathi;Miss Rathi;0;2001;\N;\N;\N
tt0323272;movie;Again;Miwodo dashi hanbeon;0;2002;\N;102;\N;3.7;16
tt0323279;movie;A Prayer for Hetman Mazepa;Molitva za getmana Mazepu;0;2002;\N;152;Drama,History;5.3;196
tt0323298;movie;The Mother;The Mother;0;2003;\N;112;Drama,Romance;6.8;4391
tt0323303;movie;Mowaten we mokhber we haramy;Mowaten we mokhber we haramy;0;2001;\N;135;Comedy,Drama,Musical;5.9;622
tt0323305;movie;4 Freunde und 4 Pfoten;4 Freunde und 4 Pfoten;0;2003;\N;76;Family;5.9;39
tt0323311;movie;No Comment;Mudjima Family;0;2002;\N;99;Comedy,Drama;7.0;99
tt0323324;movie;Musica;Musica;0;2000;\N;\N;\N
tt0323335;movie;My Name Is Rocky;My Name Is Rocky;0;2001;\N;\N;Documentary
tt0323350;movie;On Our Own Vesna;Na svoji Vesni;0;2002;\N;92;Comedy;3.9;136
tt0323364;movie;Narendran Makan Jayakanthan Vaka;Narendran Makan Jayakanthan Vaka;0;2001;\N;150;Comedy,Drama;6.3;269
tt0323365;movie;Nariman;Nariman;0;2001;\N;\N;Action,Crime,Drama;5.3;178
tt0323379;movie;Nayanam;Nayanam;0;2001;\N;81;\N
tt0323385;movie;Net smerti dlya menya;Net smerti dlya menya;0;2000;\N;52;Documentary;7.1;57
tt0323405;movie;Night Terror;Night Terror;0;2002;\N;90;Horror;3.6;175
tt0323415;movie;Nishad;Nishad;0;2002;\N;118;Drama;5.7;13
tt0323425;movie;You Shouldn't Be Here;No debes estar aquí;0;2002;\N;96;Horror,Thriller;4.0;261
tt0323443;movie;Upswing;Nousukausi;0;2003;\N;98;Comedy;6.6;2840
tt0323458;movie;Drowning Fish;Oboreru sakana;0;2001;\N;101;Thriller;6.3;69
tt0323465;movie;Octane;Octane;0;2003;\N;91;Horror,Mystery,Thriller;4.3;3185
tt0323496;movie;On the Wings of the Monarch;On the Wings of the Monarch;0;2001;\N;47;Documentary
tt0323497;movie;One Dollar (El precio de la vida);One Dollar (El precio de la vida);0;2002;\N;63;Documentary;7.8;49
tt0323498;movie;1 Love;1 Love;0;2003;\N;93;Documentary,Sport;6.6;74
tt0323499;movie;One More Dead Fish;One More Dead Fish;0;2004;\N;56;Documentary;8.5;12
tt0323509;movie;Only Life;Only Life;0;2001;\N;\N;\N
tt0323512;movie;De onvrijwillige poëet;De onvrijwillige poëet;0;2001;\N;\N;\N
tt0323521;movie;Original Sin;Original Sin;0;2000;\N;\N;\N;6.5;18
tt0323526;movie;Oswaldo Cruz na Amazônia;Oswaldo Cruz na Amazônia;0;2002;\N;52;Documentary
tt0323530;movie;Our Home on the Hill;Our Home on the Hill;0;2002;\N;\N;\N
tt0323551;movie;Bad Boys;Pahat pojat;0;2003;\N;126;Action,Biography,Crime;6.2;4762
tt0323571;movie;Nemesis Game;Nemesis Game;0;2003;\N;92;Mystery,Thriller;5.4;2171
tt0323572;movie;Chasing Papi;Chasing Papi;0;2003;\N;80;Comedy,Romance;4.7;4174
tt0323576;movie;Illusion Infinity;Paradise;0;2004;\N;107;Biography,Drama;5.3;84
tt0323577;movie;Paradise;Paradise;0;2000;\N;\N;Crime,Drama
tt0323609;movie;A Wrecked Filmmaker;La peli;0;2007;\N;120;Drama;6.2;81
tt0323620;movie;Perjury Case;Perjury Case;0;2003;\N;\N;\N;1.7;24
tt0323629;movie;Phoenix Point;Phoenix Point;0;2005;\N;79;Sci-Fi;4.3;822
tt0323630;movie;Phone;Pon;0;2002;\N;104;Horror,Mystery,Thriller;6.1;5071
tt0323633;movie;Melvin Goes to Dinner;Melvin Goes to Dinner;0;2003;\N;83;Comedy,Drama,Romance;6.7;3064
tt0323642;movie;Piglet's Big Movie;Piglet's Big Movie;0;2003;\N;75;Adventure,Animation,Comedy;6.1;7784
tt0323652;movie;Pizza Wars: The Movie;Pizza Wars: The Movie;0;2002;\N;\N;Comedy;5.1;30
tt0323704;movie;Prikovannyy;Prikovannyy;0;2002;\N;90;Drama;5.9;22
tt0323719;movie;Pranaya Manthram;Pranaya Manthram;0;2001;\N;\N;\N
tt0323725;movie;Profit & Nothing But! Or Impolite Thoughts on the Class Struggle;Profit & Nothing But! Or Impolite Thoughts on the Class Struggle;0;2001;\N;52;Documentary;6.9;69
tt0323741;movie;Purgatory Flats;Purgatory Flats;0;2003;\N;102;Romance,Thriller;5.5;415
tt0323753;movie;Ah yoo redi?;Ah yoo redi?;0;2002;\N;108;Adventure,Fantasy;5.0;65
tt0323769;movie;Rasaleela;Rasaleela;0;2001;\N;\N;\N
tt0323792;movie;Rendez-Vous;Rendez-Vous;0;2000;\N;\N;Comedy;2.6;119
tt0323807;movie;Remember Me, My Love;Ricordati di me;0;2003;\N;125;Comedy,Drama,Romance;6.4;4307
tt0323808;movie;The Wicker Tree;The Wicker Tree;0;2011;\N;96;Drama,Horror;3.8;2675
tt0323814;movie;Le ring intérieur;Le ring intérieur;0;2002;\N;75;\N;7.3;38
tt0323828;movie;Romance;Romance;0;2001;\N;\N;\N;3.9;8
tt0323829;movie;Romance;Romance;0;2002;\N;\N;Drama,Romance;7.9;15
tt0323832;movie;Rooms for Rent;Rooms for Rent;0;2001;\N;100;\N;4.6;6
tt0323836;movie;Rosa la China;Rosa la China;0;2002;\N;109;Drama,Romance;5.2;74
tt0323838;movie;Rosalba Neri: The Italian Sphinx;Rosalba Neri: The Italian Sphinx;0;2002;\N;45;\N
tt0323866;movie;Sagara;Sagara;0;2002;\N;82;Thriller
tt0323872;movie;Kitchen Stories;Salmer fra kjøkkenet;0;2003;\N;95;Comedy,Drama;7.3;8301
tt0323874;movie;Sam & Janet;Sam & Janet;0;2002;\N;90;Comedy,Drama,Romance;3.8;227
tt0323883;movie;Sandya My Love;Sandya My Love;0;2001;\N;\N;\N
tt0323911;movie;Searching for Haizmann;Searching for Haizmann;0;2003;\N;96;Drama,Horror;4.5;109
tt0323914;movie;El secreto de Julia;El secreto de Julia;0;2002;\N;\N;\N
tt0323932;movie;Seven Sisters: A Kentucky Portrait;Seven Sisters: A Kentucky Portrait;0;2000;\N;86;Biography,Documentary,Music;7.6;11
tt0323939;movie;Shade;Shade;0;2003;\N;101;Crime,Thriller;6.3;12636
tt0323943;movie;Shanda;Shanda;0;2002;\N;70;\N
